id,condition,input_zip,output_lat,output_lon
0,random,44121,42.51821412818182,-83.27356483545455
1,random,17083,34.98059466111111,-111.97962236111113
2,random,62618,32.96803109361702,-80.52219323404255
3,random,01876,47.62468858548387,-117.0784646032258
4,random,66870,33.897729505555546,-84.44988028055555
5,random,24504,34.98059466111111,-111.97962236111113
6,random,07201,35.40150644285714,-97.53377575357143
7,random,26505,33.897729505555546,-84.44988028055555
8,random,33054,35.40150644285714,-97.53377575357143
9,random,56170,36.0828948,-94.17613124399999
10,random,95842,47.62468858548387,-117.0784646032258
11,random,10314,33.477657515000004,-111.98440946333334
12,random,85076,42.20972471007752,-71.09767844496123
13,random,06503,42.20972471007752,-71.09767844496123
14,random,21671,34.98059466111111,-111.97962236111113
15,random,43403,41.27037736,-83.89154744333334
16,random,35263,42.20972471007752,-71.09767844496123
17,random,44833,40.08470863164557,-76.5903678493671
18,random,83464,34.98059466111111,-111.97962236111113
19,random,85535,34.98059466111111,-111.97962236111113
20,random,16236,45.91739098,-118.55983937
21,random,30394,42.20972471007752,-71.09767844496123
22,random,55602,45.05539481111111,-85.2132865462963
23,random,46302,42.20972471007752,-71.09767844496123
24,random,32118,38.224460747169815,-78.81912353396227
25,random,20746,42.51821412818182,-83.27356483545455
26,random,35650,34.98059466111111,-111.97962236111113
27,random,54620,42.20972471007752,-71.09767844496123
28,random,72556,47.4015982090909,-104.47874556363637
29,random,50624,42.53569168064516,-123.22130807419356
30,random,45264,42.20972471007752,-71.09767844496123
31,random,78150,34.98059466111111,-111.97962236111113
32,random,76136,42.20972471007752,-71.09767844496123
33,random,25245,32.96803109361702,-80.52219323404255
34,random,27409,42.51821412818182,-83.27356483545455
35,random,27856,33.897729505555546,-84.44988028055555
36,random,46920,40.08470863164557,-76.5903678493671
37,random,48360,34.98059466111111,-111.97962236111113
38,random,14837,38.224460747169815,-78.81912353396227
39,random,70057,30.499809642105266,-84.9313431368421
40,random,47598,34.98059466111111,-111.97962236111113
41,random,33062,42.51821412818182,-83.27356483545455
42,random,16627,34.98059466111111,-111.97962236111113
43,random,21644,47.62468858548387,-117.0784646032258
44,random,41351,42.20972471007752,-71.09767844496123
45,random,76645,47.4015982090909,-104.47874556363637
46,random,11424,34.98059466111111,-111.97962236111113
47,random,12095,34.98059466111111,-111.97962236111113
48,random,56236,41.10029389021739,-73.12163005543478
49,random,25261,34.98059466111111,-111.97962236111113
50,random,52323,42.79165846860465,-77.26981887441859
51,random,39667,46.09434388157894,-111.45988747105265
52,random,32250,30.179279005882353,-90.03086064705882
53,random,95039,41.10029389021739,-73.12163005543478
54,random,80271,42.20972471007752,-71.09767844496123
55,random,13763,42.20972471007752,-71.09767844496123
56,random,83113,34.98059466111111,-111.97962236111113
57,random,48739,34.98059466111111,-111.97962236111113
58,random,68901,43.86106409523809,-103.69915593333332
59,random,33337,42.20972471007752,-71.09767844496123
60,random,24354,45.05539481111111,-85.2132865462963
61,random,27522,41.10029389021739,-73.12163005543478
62,random,98305,33.970547511111114,-102.09225397777777
63,random,77282,42.20972471007752,-71.09767844496123
64,random,21075,42.51821412818182,-83.27356483545455
65,random,08816,33.477657515000004,-111.98440946333334
66,random,01915,41.10029389021739,-73.12163005543478
67,random,00725,33.477657515000004,-111.98440946333334
68,random,04607,47.16840602352941,-120.31805777941177
69,random,78232,35.40150644285714,-97.53377575357143
70,random,17319,34.98059466111111,-111.97962236111113
71,random,84337,34.98059466111111,-111.97962236111113
72,random,10468,33.477657515000004,-111.98440946333334
73,random,18445,34.98059466111111,-111.97962236111113
74,random,55953,32.96803109361702,-80.52219323404255
75,random,00718,35.40150644285714,-97.53377575357143
76,random,46725,40.08470863164557,-76.5903678493671
77,random,98922,34.98059466111111,-111.97962236111113
78,random,21782,34.98059466111111,-111.97962236111113
79,random,00751,34.98059466111111,-111.97962236111113
80,random,97123,47.16840602352941,-120.31805777941177
81,random,24701,38.08236081578947,-81.64610317368421
82,random,70094,39.79686479,-86.19486446111111
83,random,85252,42.20972471007752,-71.09767844496123
84,random,67207,33.897729505555546,-84.44988028055555
85,random,48072,42.51821412818182,-83.27356483545455
86,random,98675,47.4015982090909,-104.47874556363637
87,random,43032,40.08470863164557,-76.5903678493671
88,random,45459,40.85816157894737,-81.23381233508772
89,random,31065,33.970547511111114,-102.09225397777777
90,random,79529,34.98059466111111,-111.97962236111113
91,random,27850,42.53569168064516,-123.22130807419356
92,random,25285,34.98059466111111,-111.97962236111113
93,random,98642,47.4015982090909,-104.47874556363637
94,random,77096,35.40150644285714,-97.53377575357143
95,random,43212,34.98059466111111,-111.97962236111113
96,random,47849,45.05539481111111,-85.2132865462963
97,random,30436,34.98059466111111,-111.97962236111113
98,random,95763,42.20972471007752,-71.09767844496123
99,random,97345,40.40803100235294,-79.83968770705881
100,random,31816,47.62468858548387,-117.0784646032258
101,random,00784,35.40150644285714,-97.53377575357143
102,random,45274,42.20972471007752,-71.09767844496123
103,random,14710,32.96803109361702,-80.52219323404255
104,random,17268,42.51821412818182,-83.27356483545455
105,random,67552,34.98059466111111,-111.97962236111113
106,random,87420,46.09434388157894,-111.45988747105265
107,random,80922,42.79165846860465,-77.26981887441859
108,random,53151,47.62468858548387,-117.0784646032258
109,random,61727,45.91739098,-118.55983937
110,random,61745,34.98059466111111,-111.97962236111113
111,random,80225,42.20972471007752,-71.09767844496123
112,random,28016,38.224460747169815,-78.81912353396227
113,random,72711,33.897729505555546,-84.44988028055555
114,random,03301,33.897729505555546,-84.44988028055555
115,random,22151,35.40150644285714,-97.53377575357143
116,random,23288,42.20972471007752,-71.09767844496123
117,random,71474,41.6515301,-80.07233788333333
118,random,84184,42.20972471007752,-71.09767844496123
119,random,02862,42.20972471007752,-71.09767844496123
120,random,04763,43.837020853846155,-70.21511262923076
121,random,11963,34.98059466111111,-111.97962236111113
122,random,48224,35.40150644285714,-97.53377575357143
123,random,98362,33.970547511111114,-102.09225397777777
124,random,00698,35.40150644285714,-97.53377575357143
125,random,74058,32.96803109361702,-80.52219323404255
126,random,95225,40.40803100235294,-79.83968770705881
127,random,92675,32.099585536,-110.785757904
128,random,11430,34.98059466111111,-111.97962236111113
129,random,47944,38.08236081578947,-81.64610317368421
130,random,68982,34.98059466111111,-111.97962236111113
131,random,24938,41.6515301,-80.07233788333333
132,random,34674,42.20972471007752,-71.09767844496123
133,random,90042,43.618687073170726,-115.89654768536587
134,random,00725,33.477657515000004,-111.98440946333334
135,random,81054,45.91739098,-118.55983937
136,random,35055,33.897729505555546,-84.44988028055555
137,random,84029,42.51821412818182,-83.27356483545455
138,random,22905,42.20972471007752,-71.09767844496123
139,random,25801,45.52115864918033,-122.59859982786888
140,random,45661,34.98059466111111,-111.97962236111113
141,random,19150,35.40150644285714,-97.53377575357143
142,random,69161,34.98059466111111,-111.97962236111113
143,random,04779,43.837020853846155,-70.21511262923076
144,random,00641,35.40150644285714,-97.53377575357143
145,random,23909,34.98059466111111,-111.97962236111113
146,random,38380,40.08470863164557,-76.5903678493671
147,random,27152,42.20972471007752,-71.09767844496123
148,random,07739,34.98059466111111,-111.97962236111113
149,random,91191,42.20972471007752,-71.09767844496123
150,random,20071,42.20972471007752,-71.09767844496123
151,random,37840,34.98059466111111,-111.97962236111113
152,random,56085,41.6515301,-80.07233788333333
153,random,17307,34.98059466111111,-111.97962236111113
154,random,17562,34.98059466111111,-111.97962236111113
155,random,84306,34.98059466111111,-111.97962236111113
156,random,80840,42.79165846860465,-77.26981887441859
157,random,84307,34.98059466111111,-111.97962236111113
158,random,13679,41.848779599519226,-87.81102521009615
159,random,77009,35.40150644285714,-97.53377575357143
160,random,37769,34.98059466111111,-111.97962236111113
161,random,95460,34.98059466111111,-111.97962236111113
162,random,10901,43.86106409523809,-103.69915593333332
163,random,21297,42.20972471007752,-71.09767844496123
164,random,98351,32.96803109361702,-80.52219323404255
165,random,19717,30.179279005882353,-90.03086064705882
166,random,61528,43.86106409523809,-103.69915593333332
167,random,70085,38.224460747169815,-78.81912353396227
168,random,87732,46.09434388157894,-111.45988747105265
169,random,30527,35.238691675,-120.62105936428571
170,random,44504,40.08470863164557,-76.5903678493671
171,random,96705,38.224460747169815,-78.81912353396227
172,random,49509,42.51821412818182,-83.27356483545455
173,random,22850,38.224460747169815,-78.81912353396227
174,random,57201,42.51821412818182,-83.27356483545455
175,random,48841,34.98059466111111,-111.97962236111113
176,random,84645,34.98059466111111,-111.97962236111113
177,random,38829,42.51821412818182,-83.27356483545455
178,random,06724,42.20972471007752,-71.09767844496123
179,random,33031,34.98059466111111,-111.97962236111113
180,random,41572,34.98059466111111,-111.97962236111113
181,random,19130,34.98059466111111,-111.97962236111113
182,random,93261,34.98059466111111,-111.97962236111113
183,random,98052,39.06089827043478,-76.90568525565217
184,random,17820,34.98059466111111,-111.97962236111113
185,random,43116,32.96803109361702,-80.52219323404255
186,random,01354,34.98059466111111,-111.97962236111113
187,random,85602,42.51821412818182,-83.27356483545455
188,random,02171,35.40150644285714,-97.53377575357143
189,random,46860,42.20972471007752,-71.09767844496123
190,random,36536,42.20972471007752,-71.09767844496123
191,random,00685,35.40150644285714,-97.53377575357143
192,random,20576,42.20972471007752,-71.09767844496123
193,random,28539,45.52115864918033,-122.59859982786888
194,random,48059,34.98059466111111,-111.97962236111113
195,random,47901,43.86106409523809,-103.69915593333332
196,random,18702,35.40150644285714,-97.53377575357143
197,random,00791,35.40150644285714,-97.53377575357143
198,random,38111,42.51821412818182,-83.27356483545455
199,random,88041,46.776550608,-91.80160954799999
200,random,50032,40.85816157894737,-81.23381233508772
201,random,33461,43.86106409523809,-103.69915593333332
202,random,31145,42.20972471007752,-71.09767844496123
203,random,75684,33.897729505555546,-84.44988028055555
204,random,04578,32.96803109361702,-80.52219323404255
205,random,29405,33.897729505555546,-84.44988028055555
206,random,23188,42.20972471007752,-71.09767844496123
207,random,84339,34.98059466111111,-111.97962236111113
208,random,00785,42.20972471007752,-71.09767844496123
209,random,52753,40.08470863164557,-76.5903678493671
210,random,00693,33.477657515000004,-111.98440946333334
211,random,49836,34.98059466111111,-111.97962236111113
212,random,58013,34.98059466111111,-111.97962236111113
213,random,64070,41.848779599519226,-87.81102521009615
214,random,12822,33.897729505555546,-84.44988028055555
215,random,35171,34.98059466111111,-111.97962236111113
216,random,43756,42.53569168064516,-123.22130807419356
217,random,58442,45.05539481111111,-85.2132865462963
218,random,43758,32.96803109361702,-80.52219323404255
219,random,25387,42.20972471007752,-71.09767844496123
220,random,22202,42.51821412818182,-83.27356483545455
221,random,94027,40.40803100235294,-79.83968770705881
222,random,51028,39.462944033333336,-97.1375166222222
223,random,87419,46.09434388157894,-111.45988747105265
224,random,03583,46.57270177,-113.9355983
225,random,00705,34.98059466111111,-111.97962236111113
226,random,52301,34.98059466111111,-111.97962236111113
227,random,04075,42.20972471007752,-71.09767844496123
228,random,50332,42.20972471007752,-71.09767844496123
229,random,90704,34.98059466111111,-111.97962236111113
230,random,52641,39.111607792134826,-77.69544938651686
231,random,29941,47.8419113625,-109.7260194125
232,random,06385,34.98059466111111,-111.97962236111113
233,random,11952,34.98059466111111,-111.97962236111113
234,random,96748,39.06089827043478,-76.90568525565217
235,random,47424,34.98059466111111,-111.97962236111113
236,random,35242,35.238691675,-120.62105936428571
237,random,29528,42.20972471007752,-71.09767844496123
238,random,00714,34.98059466111111,-111.97962236111113
239,random,44026,40.85816157894737,-81.23381233508772
240,random,95684,34.98059466111111,-111.97962236111113
241,random,45711,43.989200475,-96.752186065
242,random,97720,34.98059466111111,-111.97962236111113
243,random,54562,39.111607792134826,-77.69544938651686
244,random,47032,34.98059466111111,-111.97962236111113
245,random,79536,43.989200475,-96.752186065
246,random,53008,42.20972471007752,-71.09767844496123
247,random,17603,35.40150644285714,-97.53377575357143
248,random,99360,44.765493967567565,-68.81550537297298
249,random,41230,34.98059466111111,-111.97962236111113
250,random,13684,34.98059466111111,-111.97962236111113
251,random,44443,40.85816157894737,-81.23381233508772
252,random,19886,42.20972471007752,-71.09767844496123
253,random,36131,42.20972471007752,-71.09767844496123
254,random,23434,35.40150644285714,-97.53377575357143
255,random,43914,44.765493967567565,-68.81550537297298
256,random,52042,32.96803109361702,-80.52219323404255
257,random,11779,35.40150644285714,-97.53377575357143
258,random,71230,42.20972471007752,-71.09767844496123
259,random,85248,42.51821412818182,-83.27356483545455
260,random,82421,44.765493967567565,-68.81550537297298
261,random,85085,42.51821412818182,-83.27356483545455
262,random,44147,42.51821412818182,-83.27356483545455
263,random,80281,42.20972471007752,-71.09767844496123
264,random,00646,35.40150644285714,-97.53377575357143
265,random,70631,30.499809642105266,-84.9313431368421
266,random,55811,41.10029389021739,-73.12163005543478
267,random,31145,42.20972471007752,-71.09767844496123
268,random,17532,34.98059466111111,-111.97962236111113
269,random,76432,45.05539481111111,-85.2132865462963
270,random,95946,34.98059466111111,-111.97962236111113
271,random,35259,42.20972471007752,-71.09767844496123
272,random,92607,42.20972471007752,-71.09767844496123
273,random,80132,42.79165846860465,-77.26981887441859
274,random,56331,41.10029389021739,-73.12163005543478
275,random,96111,34.98059466111111,-111.97962236111113
276,random,68832,43.86106409523809,-103.69915593333332
277,random,80328,42.20972471007752,-71.09767844496123
278,random,62361,34.98059466111111,-111.97962236111113
279,random,39086,46.09434388157894,-111.45988747105265
280,random,73005,34.98059466111111,-111.97962236111113
281,random,29164,35.238691675,-120.62105936428571
282,random,12566,34.98059466111111,-111.97962236111113
283,random,17256,40.40803100235294,-79.83968770705881
284,random,00961,35.40150644285714,-97.53377575357143
285,random,45243,32.96803109361702,-80.52219323404255
286,random,13140,45.05539481111111,-85.2132865462963
287,random,08213,42.20972471007752,-71.09767844496123
288,random,83238,45.91739098,-118.55983937
289,random,04063,45.91739098,-118.55983937
290,random,15784,32.96803109361702,-80.52219323404255
291,random,27403,41.6515301,-80.07233788333333
292,random,80937,42.20972471007752,-71.09767844496123
293,random,76540,42.20972471007752,-71.09767844496123
294,random,49501,42.20972471007752,-71.09767844496123
295,random,91350,47.62468858548387,-117.0784646032258
296,random,06028,42.20972471007752,-71.09767844496123
297,random,05443,34.98059466111111,-111.97962236111113
298,random,43713,32.96803109361702,-80.52219323404255
299,random,33738,42.20972471007752,-71.09767844496123
300,random,71763,45.52115864918033,-122.59859982786888
301,random,00805,42.20972471007752,-71.09767844496123
302,random,08646,42.20972471007752,-71.09767844496123
303,random,75939,34.98059466111111,-111.97962236111113
304,random,31907,39.06089827043478,-76.90568525565217
305,random,24012,30.499809642105266,-84.9313431368421
306,random,24279,36.19377653461538,-86.68154509230769
307,random,28041,42.20972471007752,-71.09767844496123
308,random,33326,35.40150644285714,-97.53377575357143
309,random,05252,34.98059466111111,-111.97962236111113
310,random,60451,42.51821412818182,-83.27356483545455
311,random,03814,46.09434388157894,-111.45988747105265
312,random,08091,35.238691675,-120.62105936428571
313,random,58760,34.98059466111111,-111.97962236111113
314,random,63334,40.08470863164557,-76.5903678493671
315,random,15123,42.20972471007752,-71.09767844496123
316,random,08648,42.51821412818182,-83.27356483545455
317,random,45219,47.16840602352941,-120.31805777941177
318,random,66901,40.08470863164557,-76.5903678493671
319,random,14432,34.98059466111111,-111.97962236111113
320,random,77503,40.08470863164557,-76.5903678493671
321,random,19058,42.20972471007752,-71.09767844496123
322,random,92310,34.98059466111111,-111.97962236111113
323,random,48229,42.51821412818182,-83.27356483545455
324,random,06155,42.20972471007752,-71.09767844496123
325,random,17850,34.98059466111111,-111.97962236111113
326,random,80809,42.79165846860465,-77.26981887441859
327,random,45416,40.85816157894737,-81.23381233508772
328,random,88053,46.776550608,-91.80160954799999
329,random,64647,36.62879305,-92.16863706666666
330,random,28531,45.91739098,-118.55983937
331,random,41224,34.98059466111111,-111.97962236111113
332,random,18436,41.6515301,-80.07233788333333
333,random,16322,45.91739098,-118.55983937
334,random,96731,43.86106409523809,-103.69915593333332
335,random,47353,38.08236081578947,-81.64610317368421
336,random,06154,42.20972471007752,-71.09767844496123
337,random,63442,42.20972471007752,-71.09767844496123
338,random,78629,40.08470863164557,-76.5903678493671
339,random,48009,42.51821412818182,-83.27356483545455
340,random,66963,32.96803109361702,-80.52219323404255
341,random,84115,40.74537158125,-111.795244734375
342,random,32413,40.40803100235294,-79.83968770705881
343,random,14591,38.224460747169815,-78.81912353396227
344,random,28033,38.224460747169815,-78.81912353396227
345,random,04217,30.499809642105266,-84.9313431368421
346,random,81064,42.53569168064516,-123.22130807419356
347,random,71418,30.499809642105266,-84.9313431368421
348,random,63546,36.62879305,-92.16863706666666
349,random,61273,32.96803109361702,-80.52219323404255
350,random,75861,34.98059466111111,-111.97962236111113
351,random,91605,41.10029389021739,-73.12163005543478
352,random,46857,42.20972471007752,-71.09767844496123
353,random,34107,42.20972471007752,-71.09767844496123
354,random,24438,42.20972471007752,-71.09767844496123
355,random,34208,33.897729505555546,-84.44988028055555
356,random,63114,42.51821412818182,-83.27356483545455
357,random,41385,30.499809642105266,-84.9313431368421
358,random,30360,35.40150644285714,-97.53377575357143
359,random,98364,47.62468858548387,-117.0784646032258
360,random,83466,34.98059466111111,-111.97962236111113
361,random,47957,34.98059466111111,-111.97962236111113
362,random,19934,39.05641209,-94.78157734
363,random,32816,42.20972471007752,-71.09767844496123
364,random,32751,38.224460747169815,-78.81912353396227
365,random,16938,32.96803109361702,-80.52219323404255
366,random,85544,45.05539481111111,-85.2132865462963
367,random,05039,46.57270177,-113.9355983
368,random,45133,42.53569168064516,-123.22130807419356
369,random,11705,34.98059466111111,-111.97962236111113
370,random,71040,40.32296484705882,-122.07156925882352
371,random,82637,45.16676892380952,-108.36571357142857
372,random,98012,33.477657515000004,-111.98440946333334
373,random,61436,45.05539481111111,-85.2132865462963
374,random,47708,40.08470863164557,-76.5903678493671
375,random,12534,42.51821412818182,-83.27356483545455
376,random,84031,34.98059466111111,-111.97962236111113
377,random,53808,47.62468858548387,-117.0784646032258
378,random,13142,32.96803109361702,-80.52219323404255
379,random,02808,34.98059466111111,-111.97962236111113
380,random,17055,35.40150644285714,-97.53377575357143
381,random,30092,33.897729505555546,-84.44988028055555
382,random,01107,34.98059466111111,-111.97962236111113
383,random,38835,42.20972471007752,-71.09767844496123
384,random,64867,40.08470863164557,-76.5903678493671
385,random,38182,42.20972471007752,-71.09767844496123
386,random,35573,42.20972471007752,-71.09767844496123
387,random,93504,42.20972471007752,-71.09767844496123
388,random,93662,39.06089827043478,-76.90568525565217
389,random,12032,45.05539481111111,-85.2132865462963
390,random,24328,34.98059466111111,-111.97962236111113
391,random,94558,41.10029389021739,-73.12163005543478
392,random,64501,42.53569168064516,-123.22130807419356
393,random,68763,34.98059466111111,-111.97962236111113
394,random,13214,41.848779599519226,-87.81102521009615
395,random,74076,42.20972471007752,-71.09767844496123
396,random,29850,35.238691675,-120.62105936428571
397,random,33469,42.51821412818182,-83.27356483545455
398,random,97458,34.98059466111111,-111.97962236111113
399,random,01075,42.51821412818182,-83.27356483545455
400,random,48329,34.98059466111111,-111.97962236111113
401,random,00957,33.477657515000004,-111.98440946333334
402,random,20773,42.20972471007752,-71.09767844496123
403,random,49788,34.98059466111111,-111.97962236111113
404,random,38190,42.20972471007752,-71.09767844496123
405,random,08042,34.98059466111111,-111.97962236111113
406,random,33030,35.40150644285714,-97.53377575357143
407,random,79954,42.20972471007752,-71.09767844496123
408,random,30337,33.897729505555546,-84.44988028055555
409,random,00985,35.40150644285714,-97.53377575357143
410,random,39759,42.51821412818182,-83.27356483545455
411,random,20460,42.20972471007752,-71.09767844496123
412,random,20813,42.20972471007752,-71.09767844496123
413,random,39483,46.09434388157894,-111.45988747105265
414,random,00725,33.477657515000004,-111.98440946333334
415,random,84008,42.20972471007752,-71.09767844496123
416,random,93654,33.477657515000004,-111.98440946333334
417,random,45113,45.16676892380952,-108.36571357142857
418,random,47581,34.98059466111111,-111.97962236111113
419,random,70083,38.224460747169815,-78.81912353396227
420,random,95173,42.20972471007752,-71.09767844496123
421,random,95670,47.62468858548387,-117.0784646032258
422,random,45999,42.20972471007752,-71.09767844496123
423,random,06260,34.98059466111111,-111.97962236111113
424,random,41201,34.98059466111111,-111.97962236111113
425,random,79765,35.40150644285714,-97.53377575357143
426,random,21675,34.98059466111111,-111.97962236111113
427,random,41031,30.499809642105266,-84.9313431368421
428,random,00725,33.477657515000004,-111.98440946333334
429,random,66203,33.897729505555546,-84.44988028055555
430,random,20678,33.970547511111114,-102.09225397777777
431,random,15337,34.98059466111111,-111.97962236111113
432,random,20203,42.20972471007752,-71.09767844496123
433,random,04625,32.96803109361702,-80.52219323404255
434,random,25755,42.20972471007752,-71.09767844496123
435,random,07831,42.20972471007752,-71.09767844496123
436,random,06513,35.40150644285714,-97.53377575357143
437,random,44057,42.51821412818182,-83.27356483545455
438,random,47633,40.08470863164557,-76.5903678493671
439,random,23321,33.897729505555546,-84.44988028055555
440,random,00716,35.40150644285714,-97.53377575357143
441,random,15465,42.20972471007752,-71.09767844496123
442,random,25849,45.52115864918033,-122.59859982786888
443,random,50327,40.85816157894737,-81.23381233508772
444,random,57633,34.98059466111111,-111.97962236111113
445,random,15365,42.20972471007752,-71.09767844496123
446,random,20136,35.40150644285714,-97.53377575357143
447,random,17201,42.51821412818182,-83.27356483545455
448,random,06115,42.20972471007752,-71.09767844496123
449,random,62022,34.98059466111111,-111.97962236111113
450,random,22406,33.970547511111114,-102.09225397777777
451,random,76199,42.20972471007752,-71.09767844496123
452,random,64187,42.20972471007752,-71.09767844496123
453,random,02118,42.51821412818182,-83.27356483545455
454,random,25186,32.96803109361702,-80.52219323404255
455,random,45061,42.20972471007752,-71.09767844496123
456,random,38655,42.51821412818182,-83.27356483545455
457,random,37924,42.51821412818182,-83.27356483545455
458,random,65079,30.179279005882353,-90.03086064705882
459,random,16253,34.98059466111111,-111.97962236111113
460,random,78702,34.98059466111111,-111.97962236111113
461,random,41397,34.98059466111111,-111.97962236111113
462,random,60446,35.40150644285714,-97.53377575357143
463,random,46750,35.40150644285714,-97.53377575357143
464,random,96134,34.98059466111111,-111.97962236111113
465,random,77571,47.62468858548387,-117.0784646032258
466,random,44076,40.08470863164557,-76.5903678493671
467,random,01094,34.98059466111111,-111.97962236111113
468,random,32455,32.96803109361702,-80.52219323404255
469,random,40009,40.08470863164557,-76.5903678493671
470,random,27021,40.08470863164557,-76.5903678493671
471,random,00961,35.40150644285714,-97.53377575357143
472,random,01701,35.40150644285714,-97.53377575357143
473,random,03287,45.05539481111111,-85.2132865462963
474,random,33547,34.98059466111111,-111.97962236111113
475,random,32064,34.98059466111111,-111.97962236111113
476,random,92373,35.238691675,-120.62105936428571
477,random,59424,34.98059466111111,-111.97962236111113
478,random,28461,42.53569168064516,-123.22130807419356
479,random,28369,36.19377653461538,-86.68154509230769
480,random,25208,38.08236081578947,-81.64610317368421
481,random,95317,34.98059466111111,-111.97962236111113
482,random,48015,34.98059466111111,-111.97962236111113
483,random,39272,42.51821412818182,-83.27356483545455
484,random,17241,34.98059466111111,-111.97962236111113
485,random,27320,38.224460747169815,-78.81912353396227
486,random,61332,32.96803109361702,-80.52219323404255
487,random,72104,42.51821412818182,-83.27356483545455
488,random,24550,34.98059466111111,-111.97962236111113
489,random,29014,32.96803109361702,-80.52219323404255
490,random,41514,34.98059466111111,-111.97962236111113
491,random,30101,33.897729505555546,-84.44988028055555
492,random,19102,34.98059466111111,-111.97962236111113
493,random,54411,45.07219413846154,-89.55843808846153
494,random,36528,33.970547511111114,-102.09225397777777
495,random,28641,42.20972471007752,-71.09767844496123
496,random,43803,42.20972471007752,-71.09767844496123
497,random,70534,32.96803109361702,-80.52219323404255
498,random,62536,40.08470863164557,-76.5903678493671
499,random,07202,35.40150644285714,-97.53377575357143
